UN_Unit,Unit_Reference,Unit_Location,Type_Description,Road_Name,GISEasting,GISNorthing,Elexon_Lamp_Unit_Type
13142,EC129,O/s No. 13,Lamp Column,Landseer Road,530154.75,186512.0469,LED
13143,EC130,O/s No.s 10-12,Lamp Column,Landseer Road,530141.875,186489.8438,LED
13144,EC133,J/w Holloway Road,Lamp Column,Landseer Road,530084.1875,186448.3438,LED
13145,EC131,O/s No. 3,Lamp Column,Landseer Road,530118.375,186480.7344,LED
13146,EC132,O/s No. 2,Lamp Column,Landseer Road,530107.6875,186458.125,LED
13147,AC344,J/w Yerbury Road,Lamp Column,Tavistock Terrace,529903.3125,186231.9531,LED
13148,AC343,J/w Yerbury Road,Lamp Column,Tavistock Terrace,529919.125,186233.7188,LED
13149,AC342,O/s No. 59,Lamp Column,Tavistock Terrace,529923.5,186250.3281,LED
13150,AC341,O/s No. 46,Lamp Column,Tavistock Terrace,529943.6875,186259.6406,LED
13151,AC340,O/s No. 47,Lamp Column,Tavistock Terrace,529949,186280.2344,LED
13152,AC339,O/s No. 34,Lamp Column,Tavistock Terrace,529967.8125,186286.9219,LED
13153,AC338,O/s No.s 33-35,Lamp Column,Tavistock Terrace,529972.0625,186308.0469,LED
13154,AC337,O/s No.s 22-24,Lamp Column,Tavistock Terrace,529990.875,186316.1563,LED
13155,AC336,O/s No.s 19-21,Lamp Column,Tavistock Terrace,530001.0625,186334.5313,LED
13156,AC335,O/s No. 12,Lamp Column,Tavistock Terrace,530027,186346.5313,LED
13157,AC334,O/s No.s 1-3,Lamp Column,Tavistock Terrace,530044.5625,186368.2969,LED
13158,AC333,S/o No. 505 Holloway Road,Lamp Column,Tavistock Terrace,530067.5,186385.1875,LED
13159,AC276,S/o No. 503 Holloway Road,Lamp Column,Tavistock Terrace,530088.375,186392.75,LED
13160,BC054,S/o No. 1 (behind Bus Stop J/w Holloway),Lamp Column,Giesbach Road,529460.25,186831.4844,LED
13161,BC053,J/w Holloway Road,Lamp Column,Giesbach Road,529471.5,186815.4844,LED
13162,BC047,J/w Boothby Road,Lamp Column,Giesbach Road,529535.625,186917.8438,LED
13163,BC048,Opp Community Centre (j/w Boothby Rd),Lamp Column,Giesbach Road,529529.6875,186903.6563,LED
13164,BC049,O/s No.s 25-27,Lamp Column,Giesbach Road,529508.9375,186891.5781,LED
13165,BC050,O/s No.s 18-20,Lamp Column,Giesbach Road,529504.8125,186868.7656,LED
13166,BC051,O/s No.s 9-11,Lamp Column,Giesbach Road,529484.875,186855.3281,LED
13167,BC052,Opp No. 3,Lamp Column,Giesbach Road,529483.1875,186834.3438,LED
13168,BC067,J/w Mulkern Road,Lamp Column,Calverley Grove,529867.4375,187181.4844,LED
13169,BC068,O/s No. 31,Lamp Column,Calverley Grove,529847.4375,187176.0625,LED
13170,BC069,O/s No.s 16-18,Lamp Column,Calverley Grove,529838.5,187156.0625,LED
13171,BC070,O/s No.s 17-19,Lamp Column,Calverley Grove,529816.75,187149.4375,LED
13172,BC071,O/s No. 2 & R/o No. 4 Hawthorn Terrace,Lamp Column,Calverley Grove,529805.4375,187126.9531,LED
13173,BC072,J/w & Opp No. 36 Nicholay Road,Lamp Column,Calverley Grove,529782.3125,187119.7344,LED
13174,BC033,O/s Catholic Church,Lamp Column,St Johns Villas,529617.9375,186728.6563,LED
13175,BC034,Opp Catholic Church,Lamp Column,St Johns Villas,529635,186735.2969,LED
13176,BC035,Opp Criterion Mews,Lamp Column,St Johns Villas,529635.3125,186753.5938,LED
13177,BC036,O/s 2/4,Lamp Column,St Johns Villas,529652.625,186759.3281,LED
13178,BC037,O/s 21,Lamp Column,St Johns Villas,529653.75,186777.3125,LED
13179,BC038,O/s 12/14,Lamp Column,St Johns Villas,529671.0625,186781.6875,LED
13180,BC039,O/s 27/29,Lamp Column,St Johns Villas,529676.625,186800.2969,LED
13181,BC040,O/s 24/26,Lamp Column,St Johns Villas,529699.3125,186806.875,LED
13182,BC041,O/s 41,Lamp Column,St Johns Villas,529712.1875,186829.7656,LED
13183,BC042,Opp 40/42,Lamp Column,St Johns Villas,529733.75,186835.25,LED
13184,BC043,O/s 49,Lamp Column,St Johns Villas,529744.3125,186856.6406,LED
13185,BC044,O/s 56/58,Lamp Column,St Johns Villas,529766.75,186862.5938,LED
13186,BC045,O/s 59/61,Lamp Column,St Johns Villas,529777.25,186884.1406,LED
13187,BC046,O/s 68,Lamp Column,St Johns Villas,529798.25,186888.6406,LED
13188,BC012,O/s No. 1 J/w Fairbridge Road,Lamp Column,Ashbrook Road,529844.0625,186857.2813,LED
13189,BC013,O/s No.s 2-4,Lamp Column,Ashbrook Road,529836.0625,186877.0156,LED
13190,BC014,Opp J/w Zoffany Street,Lamp Column,Ashbrook Road,529821.875,186877.6094,LED
13191,BC015,Opp No. 10,Lamp Column,Ashbrook Road,529807.75,186890.6875,LED
13192,BC016,Opp J/w St Johns Villas,Lamp Column,Ashbrook Road,529805.6875,186904.5,LED
13193,BC017,Opp No. 14 S/o No. 67 St Johns Villas,Lamp Column,Ashbrook Road,529790.5,186904.9063,LED
13194,BC018,O/s No. 32,Lamp Column,Ashbrook Road,529782.4375,186929.7188,LED
13195,BC019,Opp No. 40 O/s Valentina Complex,Lamp Column,Ashbrook Road,529761.4375,186931.5469,LED
13196,BC020,S/o No. 48,Lamp Column,Ashbrook Road,529755.75,186949.9688,LED
13197,BC021,J/w Elthorne Road Opp S/o No. 48,Lamp Column,Ashbrook Road,529737.5625,186954.9844,LED
13198,BC022,Opp J/w Elthorne Road,Lamp Column,Ashbrook Road,529732.8125,186971.3125,LED
13199,BC023,J/w Elthorne Road O/s Duval House,Lamp Column,Ashbrook Road,529719.4375,186971.5469,LED
13200,BC024,O/s No. 98,Lamp Column,Ashbrook Road,529708.0625,186994.3438,LED
13201,BC025,Opp No. 118,Lamp Column,Ashbrook Road,529683.4375,187004.8125,LED
13202,BC026,O/s No.s128-130,Lamp Column,Ashbrook Road,529678.75,187025.2188,LED
13203,BC027,Opp J/w Turpin Way O/s No. 132,Lamp Column,Ashbrook Road,529663.5625,187035.9063,LED
13204,BC028,Opp No. 132,Lamp Column,Ashbrook Road,529649.75,187036.7344,LED
13205,BC029,O/s No.s 154-156,Lamp Column,Ashbrook Road,529641.625,187060.4531,LED
13206,BC030,Opp No. 166,Lamp Column,Ashbrook Road,529616.75,187068.0781,LED
13207,BC032,J/w St Johns Way,Lamp Column,Ashbrook Road,529602.125,187090.4688,LED
13208,BC056,O/s No.s 21-23,Lamp Column,Mulkern Road,529886.3125,187168.8281,LED
13209,BC055,Opp J/w Buxton Road,Lamp Column,Mulkern Road,529905.0625,187161.875,LED
13210,BC057,Opp No.s 29-29a,Lamp Column,Mulkern Road,529880.75,187188.0156,LED
13211,BC058,O/s No. 31,Lamp Column,Mulkern Road,529862.5,187194.5469,LED
13212,BC059,Opp No. 37,Lamp Column,Mulkern Road,529857.25,187212.9688,LED
13213,BC060,O/s No.s 41-43,Lamp Column,Mulkern Road,529839.75,187219.125,LED
13214,BC061,Opp No. 49,Lamp Column,Mulkern Road,529832.9375,187239.2031,LED
13215,BC062,J/w Duncombe Road,Lamp Column,Mulkern Road,529810.75,187250.4063,LED
13216,BC063,Opp No.s 63-65,Lamp Column,Mulkern Road,529804.4375,187269.7031,LED
13217,BC064,S/o No.s 248-232 St Johns Way,Lamp Column,Mulkern Road,529786.25,187276.7031,LED
13218,BC066,J/w St Johns Way,Lamp Column,Mulkern Road,529768,187308.8438,LED
13219,BC065,Opp Pub J/w St Johns Way,Lamp Column,Mulkern Road,529774.1875,187289.9063,LED
13220,BC073,J/w Mulkern Road,Lamp Column,Duncombe Road,529817,187235.2969,LED
13221,BC074,O/s No.s 2 6 And 10,Lamp Column,Duncombe Road,529794,187226.9063,LED
13222,BC075,O/s No.s 71-73,Lamp Column,Duncombe Road,529781.0625,187203.4219,LED
13223,BC076,O/s No.s 40 44 And 48,Lamp Column,Duncombe Road,529756.6875,187193.5313,LED
13224,BC077,Opp No.s 64 68 And 72,Lamp Column,Duncombe Road,529743.4375,187170.3125,LED
13225,BC078,Opp Entrance To Mt Carmel Girls School,Lamp Column,Duncombe Road,529722.8125,187163.125,LED
13226,BC079,O/s Mt Carmel Girls School,Lamp Column,Duncombe Road,529712.75,187143.5781,LED
13227,BC080,Opp Mt Carmel Girls School,Lamp Column,Duncombe Road,529694.25,187146.4063,LED
13228,BC081,O/s Mt Carmel Girls School,Lamp Column,Duncombe Road,529693.4375,187126.5625,LED
13229,BC082,End Of Road (path To Ashbrook,Lamp Column,Duncombe Road,529675.4375,187125.2969,LED
13230,AC345,S/o 417 Holloway Road,Lamp Column,Tufnell Park Road,530386.0625,186054.4688,LED
13231,AC346,O/s Odeon Cinema,Lamp Column,Tufnell Park Road,530363,186063.0469,LED
13232,AC347,O/s 4/5,Lamp Column,Tufnell Park Road,530349.5,186047.7813,LED
13233,AC348,O/s 9,Lamp Column,Tufnell Park Road,530314.3125,186042.2031,LED
13234,AC349,O/s 4,Lamp Column,Tufnell Park Road,530278.4375,186048.9219,LED
13235,AC350,O/s 21,Lamp Column,Tufnell Park Road,530252.1875,186034.4375,LED
13236,AC351,Opp 12,Lamp Column,Tufnell Park Road,530218.0625,186029.75,LED
13237,AC352,O/s 16/18,Lamp Column,Tufnell Park Road,530186.5625,186036.3281,LED
13238,AC353,Opp 20,Lamp Column,Tufnell Park Road,530176.3125,186023.7031,LED
13239,AC354,O/s Hollins House,Lamp Column,Tufnell Park Road,530138.5,186018.2344,LED
13240,AC355,O/s Margery Fry Court,Lamp Column,Tufnell Park Road,530107.5,186024.7813,LED
13241,AC356,O/s Asker House,Lamp Column,Tufnell Park Road,530078.5625,186010.2031,LED
13242,AC357,O/s 44/46,Lamp Column,Tufnell Park Road,530052.625,186016.6563,LED
13243,AC358,Opp 50/52,Lamp Column,Tufnell Park Road,530034.9375,186002.8594,LED
13244,AC359,O/s St Georges Theatre,Lamp Column,Tufnell Park Road,530001.25,185996.9844,LED
13245,AC360,O/s 68,Lamp Column,Tufnell Park Road,529966.3125,186002.8594,LED
13246,AC361,O/s 59,Lamp Column,Tufnell Park Road,529931.0625,185985.3438,LED
13247,AC362,O/s 88,Lamp Column,Tufnell Park Road,529896.125,185990.9688,LED
13248,AC363,O/s 79,Lamp Column,Tufnell Park Road,529863.8125,185974.3281,LED
13249,AC364,O/s 102a/104a,Lamp Column,Tufnell Park Road,529837.125,185981.0938,LED
13250,AC365,O/s 101,Lamp Column,Tufnell Park Road,529802,185964.1563,LED
13251,AC366,O/s 118/120,Lamp Column,Tufnell Park Road,529771.5,185970.2344,LED
13252,AC367,O/s 115,Lamp Column,Tufnell Park Road,529747.3125,185955.3438,LED
13253,AC368,O/s 136,Lamp Column,Tufnell Park Road,529720.25,185961.4375,LED
13254,AC369,O/s 127,Lamp Column,Tufnell Park Road,529690.625,185945.9219,LED
13255,AC370,O/s 146,Lamp Column,Tufnell Park Road,529667.0625,185953.0625,LED
13256,AC371,O/s 143/145,Lamp Column,Tufnell Park Road,529638.5,185937.5,LED
13257,AC372,O/s 158/160,Lamp Column,Tufnell Park Road,529624.875,185946.2031,LED
13258,AC373,O/s 151/153,Lamp Column,Tufnell Park Road,529611.5625,185933.0938,LED
13259,AC374,O/s Tufnell Park Tavern,Lamp Column,Tufnell Park Road,529579.75,185938.1875,LED
13260,AC375,O/s 171/173,Lamp Column,Tufnell Park Road,529550.0625,185922.8125,LED
13261,AC376,O/s 174,Lamp Column,Tufnell Park Road,529516.5625,185927.8281,LED
13262,AC377,O/s 193/195,Lamp Column,Tufnell Park Road,529492.25,185912.9531,LED
13263,AC378,O/s 190/192,Lamp Column,Tufnell Park Road,529463.625,185919.125,LED
13266,AC381,O/s 217,Lamp Column,Tufnell Park Road,529392.8142,185896.2598,LED
13267,AC382,O/s 210a,Lamp Column,Tufnell Park Road,529360.5,185901.7969,LED
13268,AC383,J/w Warrender Road,Lamp Column,Tufnell Park Road,529350.4375,185888.7969,LED
13269,AC384,O/s 212,Lamp Column,Tufnell Park Road,529328.9375,185896.125,LED
13270,AC385,O/s 227,Lamp Column,Tufnell Park Road,529302.1875,185880.0781,LED
13271,AC386,O/s 228/230,Lamp Column,Tufnell Park Road,529283.625,185888.4063,LED
13272,AC387,O/s 231,Lamp Column,Tufnell Park Road,529272.75,185874.9844,LED
13273,AC388,O/s 240,Lamp Column,Tufnell Park Road,529248.375,185882.0469,LED
13274,AC389,O/s 242,Lamp Column,Tufnell Park Road,529221.1875,185877.7344,LED
13275,AC390,O/s 249,Lamp Column,Tufnell Park Road,529194.875,185863.0469,LED
13276,AC391,O/s 246,Lamp Column,Tufnell Park Road,529171.6875,185869.9063,LED
13277,JC016,O/s 1,Lamp Column,Belitha Villas,530942.5625,184330.2188,LED
13278,JC017,O/s 6,Lamp Column,Belitha Villas,530960.1875,184327.0938,LED
13279,JC018,O/s 7/9,Lamp Column,Belitha Villas,530975.0625,184340.9844,LED
13280,JC019,O/s 14,Lamp Column,Belitha Villas,530995,184338.4844,LED
13281,JC020,O/s 15/17,Lamp Column,Belitha Villas,531007.25,184351.6094,LED
13282,JC021,O/s 22,Lamp Column,Belitha Villas,531027.5625,184348.6719,LED
13283,JC022,O/s 23/25,Lamp Column,Belitha Villas,531040.4375,184363.2031,LED
13284,JC023,O/s 30/32,Lamp Column,Belitha Villas,531059.3125,184358.8906,LED
13285,JC024,O/s 31/33,Lamp Column,Belitha Villas,531073.6875,184374.2656,LED
13286,JC025,O/s 38/40,Lamp Column,Belitha Villas,531092.25,184369.3594,LED
13287,JC026,S/o 51 Thornhill,Lamp Column,Belitha Villas,531106.75,184385.4063,LED
13288,JC042,S/o 115 Hemingford Road,Lamp Column,Bridgeman Road,530897.3125,184128.1875,LED
13289,JC043,R/o 113 Hemingford Road,Lamp Column,Bridgeman Road,530886.375,184118.5938,LED
13290,JC044,S/o 1 Thornhill Square,Lamp Column,Bridgeman Road,530873.0625,184118.9844,LED
13291,JC045,S/o 33 Thornhill Crescent,Lamp Column,Bridgeman Road,530859.5625,184129.0625,LED
13292,JC046,Opp St Andrews Church East Sid,Lamp Column,Bridgeman Road,530833.0625,184119.2969,LED
13293,JC048,Opp St Andrews Church Central,Lamp Column,Bridgeman Road,530807.3125,184119.3438,LED
13294,JC047,O/s St Andrews Church East Side,Lamp Column,Bridgeman Road,530822.5625,184129.7656,LED
13295,JC049,O/s St Andrews Church Central,Lamp Column,Bridgeman Road,530790.875,184130.1563,LED
13296,JC050,Opp St Andrews Church West Side,Lamp Column,Bridgeman Road,530775,184119.7344,LED
13297,JC051,O/s St Andrews Church West Side,Lamp Column,Bridgeman Road,530763.6875,184130.8281,LED
13298,JC052,S/o Library Thornhill Square,Lamp Column,Bridgeman Road,530744,184119.3906,LED
13299,JC053,S/o 1 Thornhill Crescent,Lamp Column,Bridgeman Road,530731.1875,184128.7813,LED
13300,JC054,O/s 107,Lamp Column,Bridgeman Road,530716.875,184115.7656,LED
13301,JC055,S/o 344 Caledonian Road,Lamp Column,Bridgeman Road,530700.1875,184124.7656,LED
13302,JC011,S/o Thornhill Crescent,Lamp Column,Crescent Street,530797.5,184199.2813,LED
13303,JC012,O/s 3,Lamp Column,Crescent Street,530807.625,184225.7031,LED
13304,JC013,S/o 15 Huntingdon Street,Lamp Column,Crescent Street,530807.125,184248.6875,LED
13305,JC014,S/o 51 Huntongdon Street,Lamp Column,Crescent Street,530787.5625,184267.9688,LED
13306,JC015,S/o 40 Offord Road,Lamp Column,Crescent Street,530785.5,184298.7031,LED
13307,JC001,S/o 165 Hemingford Road,Lamp Column,Huntingdon Street,530909.625,184299.4531,LED
13308,JC002,O/s 1,Lamp Column,Huntingdon Street,530884.375,184287.3125,LED
13309,JC003,O/s 61/62,Lamp Column,Huntingdon Street,530853.25,184285.9375,LED
13310,JC004,O/s 10/11,Lamp Column,Huntingdon Street,530832.375,184264.7188,LED
13311,JC005,O/s 53,Lamp Column,Huntingdon Street,530810.5625,184267.2656,LED
13312,JC006,O/s 16,Lamp Column,Huntingdon Street,530787.0151,184243.416,LED
13313,JC007,O/s 46/47,Lamp Column,Huntingdon Street,530764.3125,184246.625,LED
13314,JC008,O/s 24/25,Lamp Column,Huntingdon Street,530742.5625,184224.9844,LED
13315,JC009,O/s 29/30,Lamp Column,Huntingdon Street,530717.5,184213.6406,LED
13316,JC010,S/o 370 Caledonian Road,Lamp Column,Huntingdon Street,530685.625,184211.4844,LED
13317,JC084,S/o 32 Ripplevale Grove,Lamp Column,Lambert Street,531061.6875,184043.1563,LED
13318,JC085,O/s 2,Lamp Column,Lambert Street,531068.0625,184062.0469,LED
13319,JC086,O/s 5/7,Lamp Column,Lambert Street,531055.75,184079.2656,LED
13320,JC087,O/s 12/14,Lamp Column,Lambert Street,531061.625,184099.9063,LED
13321,JC088,S/o 83 Lofting Road,Lamp Column,Lambert Street,531050.4375,184110.375,LED
13322,JC101,Opp 3,Lamp Column,Malvern Terrace,531115.375,183944.1875,LED
13323,JC102,O/s 6/7,Lamp Column,Malvern Terrace,531145.5,183945.8438,LED
13324,JC103,O/S 10,Lamp Column,Malvern Terrace,531168.875,183943.4063,LED
13325,JC089,O/s 1,Lamp Column,Ripplevale Grove,531191.75,184011.5938,LED
13326,JC090,O/s 4/6,Lamp Column,Ripplevale Grove,531179.9375,184021.9688,LED
13327,JC091,O/s 9/11,Lamp Column,Ripplevale Grove,531156.125,184017.4688,LED
13328,JC092,O/s 14/16,Lamp Column,Ripplevale Grove,531132.1875,184029.6094,LED
13329,JC093,O/s 19/21,Lamp Column,Ripplevale Grove,531105.375,184025.6875,LED
13330,JC094,O/s 28/30,Lamp Column,Ripplevale Grove,531080.125,184035.375,LED
13331,JC095,O/s 29/31,Lamp Column,Ripplevale Grove,531072.6875,184027.2656,LED
13332,JC096,O/s 34/36,Lamp Column,Ripplevale Grove,531047.5,184034.5938,LED
13333,JC097,O/s 47/49,Lamp Column,Ripplevale Grove,531019.125,184026.6875,LED
13334,JC098,O/s 56,Lamp Column,Ripplevale Grove,530991.75,184034.9375,LED
13335,JC099,O/s 67/69,Lamp Column,Ripplevale Grove,530963.6875,184026.4375,LED
13336,JC100,S/o 80 Hemingford Road,Lamp Column,Ripplevale Grove,530937.625,184035.6875,LED
13337,JC041,S/o 113 Hemingford Road,Lamp Column,Bridgeman Road,530908.8125,184118.2344,LED
13338,JC027,O/s 1,Lamp Column,Thornhill Crescent,530747.5,184135.8125,LED
13339,JC028,Opp 3/4,Lamp Column,Thornhill Crescent,530759.3125,184148.5313,LED
13340,JC029,O/s 7/8,Lamp Column,Thornhill Crescent,530755.125,184165.9531,LED
13341,JC030,Opp 10,Lamp Column,Thornhill Crescent,530771.5625,184170.4531,LED
13342,JC031,O/s 13,Lamp Column,Thornhill Crescent,530776.125,184186.7969,LED
13343,JC032,Opp 15/16,Lamp Column,Thornhill Crescent,530788,184180.0469,LED
13344,JC033,O/s 17,Lamp Column,Thornhill Crescent,530795,184192.4688,LED
13345,JC034,O/S 18,Lamp Column,Thornhill Crescent,530815.7304,184190.8339,LED
13346,JC035,OPP 21,Lamp Column,Thornhill Crescent,530825.776,184173.8602,LED
13347,JC036,Opp 21,Lamp Column,Thornhill Crescent,530802.9135,184181.8275,LED
13348,JC037,O/s 30/31,Lamp Column,Thornhill Crescent,530854.8739,184146.3212,LED
13349,JC038,Opp 27/28,Lamp Column,Thornhill Crescent,530839.4375,184157.2344,LED
13350,JC039,O/s 24/25,Lamp Column,Thornhill Crescent,530841.9036,184174.6379,LED
13351,JC040,Opp 33,Lamp Column,Thornhill Crescent,530843.4375,184134.8438,LED
13352,JC056,O/s 1,Lamp Column,Thornhill Square,530854.25,184113.6563,LED
13353,JC057,Opp 2/3,Lamp Column,Thornhill Square,530843.8125,184103.6875,LED
13354,JC058,O/s 4/5,Lamp Column,Thornhill Square,530853.8125,184092.5156,LED
13355,JC059,Opp 7,Lamp Column,Thornhill Square,530843,184078.625,LED
13356,JC060,O/s 9/10,Lamp Column,Thornhill Square,530853.125,184065.125,LED
13357,JC061,Opp 12,Lamp Column,Thornhill Square,530842.25,184050.7344,LED
13358,JC062,O/s 14/15,Lamp Column,Thornhill Square,530852.625,184037.0469,LED
13359,JC063,Opp 17,Lamp Column,Thornhill Square,530841.5625,184023.2031,LED
13360,JC064,O/s 19/20,Lamp Column,Thornhill Square,530852.0625,184009.5,LED
13361,JC065,Opp 22,Lamp Column,Thornhill Square,530841,183998.0938,LED
13362,JC066,O/s 26/27,Lamp Column,Thornhill Square,530843.8125,183977.2031,LED
13363,JC067,Opp 29,Lamp Column,Thornhill Square,530827.875,183976.375,LED
13364,JC068,O/s 32,Lamp Column,Thornhill Square,530821.125,183961.5938,LED
13365,JC069,Opp Matilda Street,Lamp Column,Thornhill Square,530809.9375,183970.5156,LED
13366,JC070,O/s 33,Lamp Column,Thornhill Square,530801.625,183960.9219,LED
13367,JC071,Opp 36,Lamp Column,Thornhill Square,530794.6875,183974.4219,LED
13368,JC072,O/s 38/39,Lamp Column,Thornhill Square,530778.75,183972.9531,LED
13369,JC073,Opp 41,Lamp Column,Thornhill Square,530781.6875,183987.2969,LED
13370,JC074,O/s 43/44,Lamp Column,Thornhill Square,530767.1875,183995.3594,LED
13371,JC075,Opp 46,Lamp Column,Thornhill Square,530776.125,184010.125,LED
13372,JC076,O/s 48/49,Lamp Column,Thornhill Square,530763.5625,184020.5,LED
13373,JC077,Opp 51,Lamp Column,Thornhill Square,530772.1875,184037.1406,LED
13374,JC078,O/s 53/54,Lamp Column,Thornhill Square,530759.6875,184048,LED
13375,JC079,Opp 56,Lamp Column,Thornhill Square,530768,184064.625,LED
13376,JC080,O/s 58/59,Lamp Column,Thornhill Square,530755.25,184077.4531,LED
13377,JC081,Opp 61,Lamp Column,Thornhill Square,530764.0625,184092.9063,LED
13378,JC082,O/s 63,Lamp Column,Thornhill Square,530751.1875,184105.625,LED
13379,JC083,Opp Library,Lamp Column,Thornhill Square,530762.5,184115.375,LED
13380,HC013,S/o 6 Alwyne Road,Lamp Column,Alwyne Place,532050.625,184382.2344,LED
13381,HC110,Opp 1a,Lamp Column,Alwyne Place,532056.4375,184398.8594,LED
13382,HC014,Opp 3,Lamp Column,Alwyne Place,532053.0625,184415.0938,LED
13383,HC015,O/s 5/7,Lamp Column,Alwyne Place,532042,184432.5156,LED
13384,HC016,Opp 9/11,Lamp Column,Alwyne Place,532045.0625,184454.3438,LED
13385,HC017,Opp 8/10,Lamp Column,Alwyne Place,532033.5,184473.3125,LED
13386,HC018,O/s 13,Lamp Column,Alwyne Place,532033.6875,184491.7031,LED
13387,HC019,Opp 15,Lamp Column,Alwyne Place,532038.3125,184513.375,LED
13388,HC020,O/s 14,Lamp Column,Alwyne Place,532033.4375,184531.3906,LED
13389,HC021,S/o 15 Canonbury Place,Lamp Column,Alwyne Place,532027.4375,184553.5469,LED
13390,HC038,Opp 2,Lamp Column,Willow Bridge Road,532084.625,184577.5938,LED
13391,HC039,O/s 2,Lamp Column,Willow Bridge Road,532081.8125,184561,LED
13392,HC040,O/s 1,Lamp Column,Willow Bridge Road,532094.625,184546.4375,LED
13393,HC041,O/s 12,Lamp Column,Willow Bridge Road,532094.25,184523.7188,LED
13394,HC042,O/s 8/9,Lamp Column,Willow Bridge Road,532107.375,184511.4063,LED
13395,HC043,O/s 20/22,Lamp Column,Willow Bridge Road,532110.875,184490.2656,LED
13396,HC044,O/s 1 To 6 Abbotts Close,Lamp Column,Willow Bridge Road,532125.75,184480.7188,LED
13397,KC173,S/o 13 Rydon Street,Lamp Column,St Philips Way,532403.5,183753.6719,LED
